Country;Electrolyzer;RES;RES ID;ID;Assumptions;Potential (GW);original CF;;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Colombia;high_temp;Offshore_2;Colombia_Offshore_2;Colombia_Offshore_2_high_temp_optimistic;optimistic;27;0,34;;0,633463827;0,626490859;0,619517891;0,612544922;0,605571954;0,598598986;0,591626018;0,58465305;0,577680082;0,570707114;0,563734146;0,563561608;0,563389071;0,563216533;0,563043995;0,562871458;0,56269892;0,562526383;0,562353845;0,562181307;0,56200877;0,561006022;0,560003275;0,559000528;0,557997781;0,556995033;0,555992286;0,554989539;0,553986792;0,552984044;0,551981297
Colombia;high_temp;PV;Colombia_PV_2;Colombia_PV_2_high_temp_optimistic;optimistic;24;0,22;;0,364155429;0,361735333;0,359315238;0,356895142;0,354475046;0,35205495;0,349634854;0,347214758;0,344794663;0,342374567;0,339954471;0,34011267;0,340270869;0,340429068;0,340587267;0,340745465;0,340903664;0,341061863;0,341220062;0,341378261;0,34153646;0,341410027;0,341283594;0,34115716;0,341030727;0,340904294;0,340777861;0,340651428;0,340524995;0,340398561;0,340272128
Colombia;high_temp;PV;Colombia_PV_3;Colombia_PV_3_high_temp_optimistic;optimistic;20;0,21;;0,356181763;0,353786592;0,35139142;0,348996248;0,346601076;0,344205905;0,341810733;0,339415561;0,337020389;0,334625218;0,332230046;0,332396179;0,332562312;0,332728445;0,332894578;0,333060711;0,333226844;0,333392977;0,33355911;0,333725243;0,333891377;0,333791761;0,333692146;0,333592531;0,333492915;0,3333933;0,333293685;0,33319407;0,333094454;0,332994839;0,332895224
Colombia;high_temp;PV;Colombia_PV_4;Colombia_PV_4_high_temp_optimistic;optimistic;1384;0,16;;0,313344628;0,310911989;0,30847935;0,306046711;0,303614072;0,301181433;0,298748794;0,296316155;0,293883516;0,291450878;0,289018239;0,289183477;0,289348716;0,289513955;0,289679194;0,289844433;0,290009672;0,29017491;0,290340149;0,290505388;0,290670627;0,290588031;0,290505436;0,29042284;0,290340245;0,290257649;0,290175054;0,290092459;0,290009863;0,289927268;0,289844672
Czech Republic;low_temp;Onshore;Czech_Republic_Onshore_3;Czech_Republic_Onshore_3_low_temp_optimistic;optimistic;54;0,21;;0,380596936;0,380360364;0,380123793;0,379887222;0,37965065;0,379414079;0,379177508;0,378940936;0,378704365;0,378467794;0,378231222;0,37714003;0,376048838;0,374957645;0,373866453;0,37277526;0,371684068;0,370592875;0,369501683;0,36841049;0,367319298;0,364939289;0,362559279;0,36017927;0,357799261;0,355419252;0,353039242;0,350659233;0,348279224;0,345899214;0,343519205
Czech Republic;low_temp;PV;Czech_Republic_PV_4;Czech_Republic_PV_4_low_temp_optimistic;optimistic;7;0,13;;0,188604991;0,18907055;0,189536108;0,190001667;0,190467226;0,190932784;0,191398343;0,191863901;0,19232946;0,192795018;0,193260577;0,193199103;0,19313763;0,193076156;0,193014682;0,192953209;0,192891735;0,192830262;0,192768788;0,192707315;0,192645841;0,192179738;0,191713636;0,191247534;0,190781431;0,190315329;0,189849226;0,189383124;0,188917021;0,188450919;0,187984817
Czech Republic;high_temp;Onshore;Czech_Republic_Onshore_3;Czech_Republic_Onshore_3_high_temp_optimistic;optimistic;54;0,21;;0,537073612;0,527304582;0,517535553;0,507766523;0,497997494;0,488228464;0,478459435;0,468690405;0,458921376;0,449152346;0,439383317;0,438640449;0,437897582;0,437154714;0,436411847;0,435668979;0,434926112;0,434183244;0,433440376;0,432697509;0,431954641;0,430325079;0,428695517;0,427065954;0,425436392;0,42380683;0,422177268;0,420547706;0,418918143;0,417288581;0,415659019
Czech Republic;high_temp;PV;Czech_Republic_PV_4;Czech_Republic_PV_4_high_temp_optimistic;optimistic;7;0,13;;0,238467567;0,236193495;0,233919422;0,231645349;0,229371276;0,227097203;0,22482313;0,222549057;0,220274984;0,218000911;0,215726839;0,215882149;0,216037459;0,21619277;0,21634808;0,216503391;0,216658701;0,216814012;0,216969322;0,217124633;0,217279943;0,217155745;0,217031547;0,216907349;0,216783151;0,216658953;0,216534755;0,216410557;0,216286359;0,216162161;0,216037963
Germany;low_temp;Onshore;Germany_Onshore_2;Germany_Onshore_2_low_temp_optimistic;optimistic;9;0,32;;0,556955501;0,556877378;0,556799256;0,556721134;0,556643012;0,55656489;0,556486768;0,556408646;0,556330524;0,556252402;0,55617428;0,554732127;0,553289975;0,551847822;0,550405669;0,548963517;0,547521364;0,546079211;0,544637058;0,543194906;0,541752753;0,539163491;0,53657423;0,533984968;0,531395706;0,528806444;0,526217182;0,523627921;0,521038659;0,518449397;0,515860135
Germany;low_temp;Onshore;Germany_Onshore_3;Germany_Onshore_3_low_temp_optimistic;optimistic;287;0,23;;0,438730308;0,438352776;0,437975245;0,437597713;0,437220181;0,436842649;0,436465118;0,436087586;0,435710054;0,435332522;0,434954991;0,433715635;0,432476279;0,431236923;0,429997567;0,428758211;0,427518855;0,4262795;0,425040144;0,423800788;0,422561432;0,419342352;0,416123272;0,412904191;0,409685111;0,406466031;0,403246951;0,40002787;0,39680879;0,39358971;0,39037063
Germany;low_temp;Offshore_1;Germany_Offshore_1;Germany_Offshore_1_low_temp_optimistic;optimistic;15;0,50;;0,531320519;0,531275497;0,531230475;0,531185452;0,53114043;0,531095408;0,531050386;0,531005364;0,530960341;0,530915319;0,530870297;0,530377586;0,529884876;0,529392165;0,528899455;0,528406744;0,527914034;0,527421323;0,526928613;0,526435902;0,525943192;0,525013297;0,524083402;0,523153507;0,522223612;0,521293717;0,520363822;0,519433927;0,518504032;0,517574137;0,516644242
Germany;low_temp;Offshore_2;Germany_Offshore_2;Germany_Offshore_2_low_temp_optimistic;optimistic;58;0,56;;0,582428006;0,582428006;0,582428006;0,582428006;0,582428006;0,582428006;0,582428006;0,582428006;0,582428006;0,582428006;0,582428006;0,582074531;0,581721057;0,581367582;0,581014108;0,580660633;0,580307158;0,579953684;0,579600209;0,579246734;0,57889326;0,578268782;0,577644305;0,577019827;0,576395349;0,575770872;0,575146394;0,574521917;0,573897439;0,573272961;0,572648484
Germany;low_temp;PV;Germany_PV_4;Germany_PV_4_low_temp_optimistic;optimistic;424;0,13;;0,189815664;0,190411779;0,191007894;0,191604009;0,192200123;0,192796238;0,193392353;0,193988467;0,194584582;0,195180697;0,195776812;0,195656943;0,195537074;0,195417206;0,195297337;0,195177468;0,195057599;0,194937731;0,194817862;0,194697993;0,194578125;0,194072255;0,193566386;0,193060517;0,192554648;0,192048778;0,191542909;0,19103704;0,190531171;0,190025301;0,189519432
Germany;high_temp;Onshore;Germany_Onshore_2;Germany_Onshore_2_high_temp_optimistic;optimistic;9;0,32;;0,719435255;0,709746597;0,700057939;0,690369281;0,680680623;0,670991965;0,661303307;0,651614649;0,641925991;0,632237333;0,622548675;0,621778653;0,621008632;0,620238611;0,619468589;0,618698568;0,617928546;0,617158525;0,616388504;0,615618482;0,614848461;0,613364543;0,611880624;0,610396706;0,608912788;0,607428869;0,605944951;0,604461033;0,602977114;0,601493196;0,600009278
Germany;high_temp;Onshore;Germany_Onshore_3;Germany_Onshore_3_high_temp_optimistic;optimistic;287;0,23;;0,609975175;0,599490944;0,589006713;0,578522482;0,568038251;0,55755402;0,547069789;0,536585559;0,526101328;0,515617097;0,505132866;0,504362256;0,503591646;0,502821037;0,502050427;0,501279817;0,500509207;0,499738598;0,498967988;0,498197378;0,497426768;0,495590731;0,493754695;0,491918658;0,490082621;0,488246584;0,486410547;0,48457451;0,482738474;0,480902437;0,4790664
Germany;high_temp;Offshore_1;Germany_Offshore_1;Germany_Offshore_1_high_temp_optimistic;optimistic;15;0,50;;0,64112414;0,634143967;0,627163794;0,620183621;0,613203447;0,606223274;0,599243101;0,592262928;0,585282755;0,578302582;0,571322408;0,571083162;0,570843915;0,570604669;0,570365422;0,570126176;0,569886929;0,569647683;0,569408436;0,56916919;0,568929943;0,568264677;0,56759941;0,566934143;0,566268876;0,565603609;0,564938342;0,564273076;0,563607809;0,562942542;0,562277275
Germany;high_temp;Offshore_2;Germany_Offshore_2;Germany_Offshore_2_high_temp_optimistic;optimistic;58;0,56;;0,675804804;0,669790824;0,663776843;0,657762863;0,651748883;0,645734902;0,639720922;0,633706942;0,627692962;0,621678981;0,615665001;0,615539843;0,615414684;0,615289526;0,615164368;0,615039209;0,614914051;0,614788893;0,614663734;0,614538576;0,614413418;0,613709605;0,613005792;0,61230198;0,611598167;0,610894354;0,610190541;0,609486729;0,608782916;0,608079103;0,60737529
Germany;high_temp;PV;Germany_PV_4;Germany_PV_4_high_temp_optimistic;optimistic;424;0,13;;0,247591389;0,244780119;0,241968849;0,239157579;0,236346309;0,233535039;0,230723769;0,227912499;0,225101229;0,222289959;0,219478689;0,219667359;0,219856029;0,220044699;0,220233369;0,220422039;0,220610709;0,220799379;0,220988049;0,221176719;0,221365389;0,221239579;0,221113769;0,220987958;0,220862148;0,220736338;0,220610528;0,220484717;0,220358907;0,220233097;0,220107286
Denmark;low_temp;Onshore;Denmark_Onshore_1;Denmark_Onshore_1_low_temp_optimistic;optimistic;1;0,41;;0,518441838;0,518225064;0,51800829;0,517791517;0,517574743;0,517357969;0,517141196;0,516924422;0,516707649;0,516490875;0,516274101;0,51504983;0,513825558;0,512601287;0,511377015;0,510152744;0,508928472;0,507704201;0,506479929;0,505255658;0,504031386;0,501834532;0,499637679;0,497440825;0,495243971;0,493047117;0,490850263;0,488653409;0,486456555;0,484259701;0,482062847
Denmark;low_temp;Onshore;Denmark_Onshore_2;Denmark_Onshore_2_low_temp_optimistic;optimistic;80;0,34;;0,433897351;0,433670631;0,433443912;0,433217192;0,432990473;0,432763753;0,432537033;0,432310314;0,432083594;0,431856875;0,431630155;0,430461304;0,429292453;0,428123602;0,426954751;0,4257859;0,424617049;0,423448198;0,422279347;0,421110496;0,419941645;0,418116599;0,416291553;0,414466507;0,412641462;0,410816416;0,40899137;0,407166324;0,405341278;0,403516232;0,401691187
Denmark;low_temp;Onshore;Denmark_Onshore_3;Denmark_Onshore_3_low_temp_optimistic;optimistic;71;0,28;;0,35988284;0,359768671;0,359654502;0,359540334;0,359426165;0,359311996;0,359197827;0,359083658;0,35896949;0,358855321;0,358741152;0,357838668;0,356936183;0,356033699;0,355131214;0,35422873;0,353326246;0,352423761;0,351521277;0,350618792;0,349716308;0,347969564;0,346222821;0,344476077;0,342729334;0,34098259;0,339235847;0,337489103;0,335742359;0,333995616;0,332248872
Denmark;low_temp;Offshore_1;Denmark_Offshore_1;Denmark_Offshore_1_low_temp_optimistic;optimistic;61;0,52;;0,556197153;0,556197153;0,556197153;0,556197153;0,556197153;0,556197153;0,556197153;0,556197153;0,556197153;0,556197153;0,556197153;0,555683199;0,555169245;0,554655291;0,554141336;0,553627382;0,553113428;0,552599474;0,55208552;0,551571566;0,551057612;0,550190927;0,549324242;0,548457557;0,547590873;0,546724188;0,545857503;0,544990818;0,544124133;0,543257448;0,542390764
Denmark;low_temp;Offshore_2;Denmark_Offshore_2;Denmark_Offshore_2_low_temp_optimistic;optimistic;96;0,58;;0,595941561;0,595941561;0,595941561;0,595941561;0,595941561;0,595941561;0,595941561;0,595941561;0,595941561;0,595941561;0,595941561;0,595623513;0,595305465;0,594987417;0,594669369;0,594351322;0,594033274;0,593715226;0,593397178;0,59307913;0,592761082;0,5922162;0,591671318;0,591126436;0,590581554;0,590036672;0,58949179;0,588946908;0,588402026;0,587857144;0,587312263
Denmark;low_temp;PV;Denmark_PV_4;Denmark_PV_4_low_temp_optimistic;optimistic;375;0,13;;0,186326959;0,186971772;0,187616584;0,188261397;0,18890621;0,189551023;0,190195836;0,190840649;0,191485461;0,192130274;0,192775087;0,192674987;0,192574887;0,192474787;0,192374687;0,192274587;0,192174487;0,192074387;0,191974287;0,191874187;0,191774087;0,191180489;0,190586891;0,189993292;0,189399694;0,188806096;0,188212498;0,187618899;0,187025301;0,186431703;0,185838105
Denmark;high_temp;Onshore;Denmark_Onshore_1;Denmark_Onshore_1_high_temp_optimistic;optimistic;1;0,41;;0,670290682;0,660986641;0,651682599;0,642378558;0,633074516;0,623770475;0,614466433;0,605162392;0,59585835;0,586554309;0,577250267;0,576643277;0,576036287;0,575429297;0,574822307;0,574215317;0,573608327;0,573001337;0,572394347;0,571787357;0,571180367;0,569632966;0,568085564;0,566538162;0,564990761;0,563443359;0,561895958;0,560348556;0,558801154;0,557253753;0,555706351
Denmark;high_temp;Onshore;Denmark_Onshore_2;Denmark_Onshore_2_high_temp_optimistic;optimistic;80;0,34;;0,589197416;0,579304382;0,569411348;0,559518315;0,549625281;0,539732248;0,529839214;0,519946181;0,510053147;0,500160113;0,49026708;0,489693562;0,489120045;0,488546527;0,487973009;0,487399492;0,486825974;0,486252456;0,485678939;0,485105421;0,484531904;0,483277206;0,482022509;0,480767812;0,479513115;0,478258418;0,477003721;0,475749024;0,474494327;0,473239629;0,471984932
Denmark;high_temp;Onshore;Denmark_Onshore_3;Denmark_Onshore_3_high_temp_optimistic;optimistic;71;0,28;;0,509254845;0,499970185;0,490685526;0,481400867;0,472116208;0,462831548;0,453546889;0,44426223;0,434977571;0,425692911;0,416408252;0,415882692;0,415357133;0,414831573;0,414306014;0,413780454;0,413254894;0,412729335;0,412203775;0,411678215;0,411152656;0,409492576;0,407832496;0,406172416;0,404512336;0,402852256;0,401192176;0,399532096;0,397872016;0,396211936;0,394551856
Denmark;high_temp;Offshore_1;Denmark_Offshore_1;Denmark_Offshore_1_high_temp_optimistic;optimistic;61;0,52;;0,651792009;0,645462738;0,639133468;0,632804198;0,626474927;0,620145657;0,613816386;0,607487116;0,601157846;0,594828575;0,588499305;0,588394978;0,58829065;0,588186323;0,588081996;0,587977668;0,587873341;0,587769014;0,587664686;0,587560359;0,587456032;0,586882514;0,586308996;0,585735478;0,58516196;0,584588442;0,584014924;0,583441406;0,582867888;0,58229437;0,581720852
Denmark;high_temp;Offshore_2;Denmark_Offshore_2;Denmark_Offshore_2_high_temp_optimistic;optimistic;96;0,58;;0,677401019;0,672071639;0,66674226;0,66141288;0,656083501;0,650754121;0,645424742;0,640095362;0,634765983;0,629436603;0,624107224;0,624060695;0,624014167;0,623967639;0,62392111;0,623874582;0,623828053;0,623781525;0,623734996;0,623688468;0,62364194;0,623176492;0,622711044;0,622245597;0,621780149;0,621314702;0,620849254;0,620383806;0,619918359;0,619452911;0,618987464
Denmark;high_temp;PV;Denmark_PV_4;Denmark_PV_4_high_temp_optimistic;optimistic;375;0,13;;0,247692337;0,244612029;0,24153172;0,238451411;0,235371102;0,232290793;0,229210485;0,226130176;0,223049867;0,219969558;0,216889249;0,217079444;0,217269639;0,217459834;0,217650029;0,217840224;0,218030419;0,218220613;0,218410808;0,218601003;0,218791198;0,218655074;0,218518949;0,218382825;0,218246701;0,218110576;0,217974452;0,217838328;0,217702203;0,217566079;0,217429955
Dominican Republic;low_temp;Onshore;Dominican_Republic_Onshore_3;Dominican_Republic_Onshore_3_low_temp_optimistic;optimistic;4;0,23;;0,412173046;0,412062676;0,411952305;0,411841935;0,411731564;0,411621194;0,411510824;0,411400453;0,411290083;0,411179712;0,411069342;0,409887854;0,408706366;0,407524878;0,40634339;0,405161902;0,403980414;0,402798927;0,401617439;0,400435951;0,399254463;0,396793276;0,394332089;0,391870902;0,389409716;0,386948529;0,384487342;0,382026155;0,379564968;0,377103781;0,374642594
Dominican Republic;low_temp;Offshore_1;Dominican_Republic_Offshore_1;Dominican_Republic_Offshore_1_low_temp_optimistic;optimistic;5;0,39;;0,47563715;0,47563715;0,47563715;0,47563715;0,47563715;0,47563715;0,47563715;0,47563715;0,47563715;0,47563715;0,47563715;0,475142054;0,474646958;0,474151862;0,473656766;0,47316167;0,472666574;0,472171478;0,471676382;0,471181286;0,47068619;0,469557608;0,468429026;0,467300443;0,466171861;0,465043279;0,463914697;0,462786114;0,461657532;0,46052895;0,459400368
Dominican Republic;low_temp;Offshore_2;Dominican_Republic_Offshore_2;Dominican_Republic_Offshore_2_low_temp_optimistic;optimistic;4;0,38;;0,4482975;0,44821662;0,44813574;0,44805486;0,44797398;0,4478931;0,44781222;0,44773134;0,44765046;0,44756958;0,4474887;0,447087911;0,446687121;0,446286331;0,445885542;0,445484752;0,445083962;0,444683173;0,444282383;0,443881593;0,443480804;0,4424245;0,441368197;0,440311894;0,439255591;0,438199288;0,437142985;0,436086681;0,435030378;0,433974075;0,432917772
Dominican Republic;low_temp;PV;Dominican_Republic_PV_1;Dominican_Republic_PV_1_low_temp_optimistic;optimistic;2;0,23;;0,291048737;0,291922911;0,292797085;0,293671259;0,294545432;0,295419606;0,29629378;0,297167953;0,298042127;0,298916301;0,299790475;0,299627249;0,299464024;0,299300799;0,299137573;0,298974348;0,298811123;0,298647897;0,298484672;0,298321447;0,298158221;0,297383144;0,296608068;0,295832991;0,295057914;0,294282837;0,29350776;0,292732683;0,291957606;0,291182529;0,290407452
Dominican Republic;low_temp;PV;Dominican_Republic_PV_2;Dominican_Republic_PV_2_low_temp_optimistic;optimistic;2;0,22;;0,279388265;0,280195213;0,281002161;0,281809109;0,282616057;0,283423004;0,284229952;0,2850369;0,285843848;0,286650796;0,287457744;0,28732235;0,287186956;0,287051563;0,286916169;0,286780775;0,286645381;0,286509987;0,286374593;0,2862392;0,286103806;0,28539879;0,284693775;0,283988759;0,283283744;0,282578728;0,281873713;0,281168698;0,280463682;0,279758667;0,279053651
Dominican Republic;low_temp;PV;Dominican_Republic_PV_4;Dominican_Republic_PV_4_low_temp_optimistic;optimistic;128;0,19;;0,247176091;0,247954241;0,24873239;0,24951054;0,25028869;0,251066839;0,251844989;0,252623139;0,253401288;0,254179438;0,254957588;0,254808727;0,254659866;0,254511006;0,254362145;0,254213284;0,254064424;0,253915563;0,253766702;0,253617842;0,253468981;0,252765927;0,252062874;0,25135982;0,250656766;0,249953712;0,249250659;0,248547605;0,247844551;0,247141498;0,246438444
Dominican Republic;high_temp;Onshore;Dominican_Republic_Onshore_3;Dominican_Republic_Onshore_3_high_temp_optimistic;optimistic;4;0,23;;0,581955085;0,571439775;0,560924464;0,550409154;0,539893843;0,529378532;0,518863222;0,508347911;0,497832601;0,48731729;0,47680198;0,475949773;0,475097567;0,47424536;0,473393154;0,472540947;0,471688741;0,470836534;0,469984328;0,469132121;0,468279915;0,46678712;0,465294324;0,463801529;0,462308734;0,460815939;0,459323143;0,457830348;0,456337553;0,454844758;0,453351962
Dominican Republic;high_temp;Offshore_1;Dominican_Republic_Offshore_1;Dominican_Republic_Offshore_1_high_temp_optimistic;optimistic;5;0,39;;0,592619364;0,585165025;0,577710686;0,570256347;0,562802008;0,555347668;0,547893329;0,54043899;0,532984651;0,525530312;0,518075973;0,517935733;0,517795493;0,517655253;0,517515013;0,517374773;0,517234533;0,517094293;0,516954053;0,516813813;0,516673573;0,515843531;0,51501349;0,514183449;0,513353407;0,512523366;0,511693325;0,510863284;0,510033242;0,509203201;0,50837316
Dominican Republic;high_temp;Offshore_2;Dominican_Republic_Offshore_2;Dominican_Republic_Offshore_2_high_temp_optimistic;optimistic;4;0,38;;0,550717411;0,544011892;0,537306373;0,530600854;0,523895335;0,517189816;0,510484297;0,503778779;0,49707326;0,490367741;0,483662222;0,483572379;0,483482537;0,483392695;0,483302852;0,48321301;0,483123167;0,483033325;0,482943483;0,48285364;0,482763798;0,48192227;0,481080742;0,480239214;0,479397686;0,478556158;0,47771463;0,476873102;0,476031574;0,475190046;0,474348518
